text,label
Ürgüp deki yeraltı şehirlerini gezerken korkmuştum.,Fear
Görevini sorumsuzca ihmal edenlere öfkelenirim.,Anger
Birisini ikaz ederken üslubuma dikkat edemediğim zaman karşımdakini kırmış olabileceğimi düşünerek üzülürüm.,Sadness
Bir araba çarptığı için organları dışarı çıkmış bir yavru kedi görmekten rahatsız olurum.,Disgust
Beklemediğim bir anda ya da yerde bir tanıdığımı karşımda görünce şaşırırım.,Surprise
Üniversiteyi bitirdiğimde çok mutlu olmuştum.,Happy
Uçakta yaşadığım ilk türbülansta çok korkmuştum.,Fear
Karşımdaki insanların bir olay karşısında aptalca tepkiler vermelerine çok sinirleniyorum.,Anger
Babam vefat ettiğinde çok üzülmüştüm.,Sadness
Yola tüküren ve ter kokan insanlardan tiksiniyorum.,Disgust
Erkek arkadaşım iş yerime gelip bana sürpriz yapınca çok şaşırmıştım.,Surprise
Kadroya alınmam beni çok mutlu etmişti.,Happy
Bir gece sabah 5 te otobüsten inip yurda yürümüştüm. Yurda yürürken benzinlik önünde bulunan küçük sıralı lambaların önünden geçerken gölgemin yansımalarını birileri sanıp korkmuştum.,Fear
Erkek arkadaşımın beni yapmadığım bir şey için suçlaması,Anger
Dedem vefat ettiğinde çok üzüldüm,Sadness
Üniversitede çok kuru fasulye yediğim için kuru fasulyeden tiksiniyorum.,Disgust
Eşim bana evlenme teklifi ettiğinde çok şaşırdım,Surprise
İlk paramı kazandığımda çok mutlu oldum.,Happy
Kızım düştüğünde dudağının kanadığını görünce çok korkmuştum.,Fear
"Mesai bitimine 10 dakika kala çok acil olarak istenen bir raporu 2 dakika içinde hazırladıktan sonra, raporu isteyen kişiye raporu götürdüğümde çıktığını öğrendim.",Anger
Eşimin ve ailesinin geçirdiği trafik kazasından sonra ilk hastaneye gittiğimde öğrendiğim acı tablo sonrasında yıkılmıştım.,Sadness
Toplu ulaşım araçları hınca hınç dolu olduğunda insanların ter kokusunu sevmiyorum.,Disgust
Fenerbahçe'nin uzun yıllar sonra Türkiye Kupası'nı alabilmesine çok şaşırmıştım.,Surprise
İşimi zamanında bitirince mutlu olurum.,Happy
Havlayarak bana doğru koşan bir köpek korkutur.,Fear
Hak etmediğim kötü bir muamele ile karşılaşınca öfkelenirim.,Anger
Hasta olan bir yakınım hastanede ve durumu belirsiz olduğunda üzüntü duyarım.,Sadness
"Kirli tabak veya bardaktan yemek, içmekten rahatsız olurum.",Disgust
Çok açık olan bir durumu anlamayanlara şaşırırım.,Surprise
"Yeni nişanlandım, halen çok mutluyum.",Happy
Gecenin 12'sinde elinde çiçeklerle kapıma gelen sevgilimi hırsız sanıp çok korkmuştum.,Fear
Bankanın müşteri temsilcisi telefonda bana terbiyesizlik yapınca çok sinirlenmiştim.,Anger
Kaybettiğimiz büyüklerimizi düşününce üzülüyorum,Sadness
Toplum içine 5 kilo sarımsak yiyerek çıkan insanlardan tiksiniyorum.,Disgust
Evlenme teklifi aldığım gün çok şaşırmıştım.,Surprise
üniversiteyi bitirdiğimde çok sevinmiştim.,Happy
regli olmadığımda çok korkmuştum hamile kalma olasılığım için.,Fear
hakkım olan bir parayı alamadığımda çok öfkelenmiştim.,Anger
ölen dedem aklıma geldiğinde çok üzülüyorum.,Sadness
ağzı kokan biriyle öpüşmekten hiç hoşlanmıyorum.,Disgust
ayağıma olmayan ayakkabı zayıfladıktan sonra ayağıma olunca çok şaşırmıştım.,Surprise
Yurt dışına tatile gittiğim zaman çok mutlu oluyorum.,Happy
Kadın doğum doktoruna gittiğimde olacağım muayeneden çok korktum.,Fear
Trafikte aklını kullanmayan insanlar olduğunda çok öfkeleniyorum.,Anger
Duygusal konumumu düşündüğümde üzülüyorum.,Sadness
İnsanların genel samimiyetsiz veya cıvık tavırları beni tiksindiriyor.,Disgust
Köpeğim ben duştayken bana çorap getirdiği için çok şaşırdım.,Surprise
Kızımın doğduğu gün kucağıma aldığımda çok mutlu oldum.,Happy
Askerliğimi OHAL bölgesinde yaptım. Bölgeye ilk gittiğim gün korktum.,Fear
Akrabam tarafından ticarette zarara uğradım.,Anger
Geçmiş yıllarda yaptığım kritik ve ani kararların akabinde üzüntü duydum.,Sadness
Kokulara karşı aşırı derecede hassasım ve bazı kokular tiksinme duygusu uyandırır.,Disgust
Büyük bir şaşkınlık yaşamadım.,Surprise
İstediğim vücut ölçülerine sahip olduğumda çok mutlu oldum.,Happy
Arkamdan sinsice yaklaşan köpek havladığında korktum.,Fear
Sorduğum soruya net yanıt verilmeyip laf dolandırıldığında öfkelenirim.,Anger
Soma madeninde yüzlerce kişinin hayatını kaybetmesi beni üzdü.,Sadness
Sakız çiğneyenlerden tiksiniyorum.,Disgust
Beni sevmediğini düşündüğüm birinden olumlu tepki alınca şaşırdım.,Surprise
Araba kaçırdığımda çok mutlu oldum.,Happy
Benzin tekrar 5 TL olacak diye çok korkuyorum.,Fear
Araba ile kampüse girişim engellendiğinde çok öfkelendim. Bir hafta okula gelmedim.,Anger
Arabanın altını kasise sürttüğümde çok üzüldüm.,Sadness
Benzine zam geldiğinde çok tiksindim.,Disgust
"Otobanda radara girdiğimde, otobanda radar olduğunu yeni öğrenip çok şaşırmıştım.",Surprise
çevremdeki insanların mutluluğunu gördüğümde ve benim için çok özel olan birini düşündüğümde yaşadığım duygu.,Happy
"istediğim hayata ""ya sahip olamazsam"" diye düşündüğüm zamanki duygu.",Fear
aptalları ve hak yiyenleri görünce her tarafımı saran duygu.,Anger
yaşayabileceğim ve yaşamam gereken duyguları yaşayamadığımı hatırladıkça.,Sadness
"insanların kendilerini ön plana çıkarmaya çalışması, dünyanın kendi etraflarında döndüğünü sanmaları, her şeyi eleştirmeleri ve memnun olmadıkları hayatlarından hep başkalarını sorumlu tutmaları bende tiksinmeye yol açıyor.",Disgust
Fakir ve yetim olan bir çocuğa bayramda yeni elbiseler alıp harçlık verince yaşadığı mutluluğu görünce çok mutlu oldum.,Happy
Yılanı ilk gördüğümde çok korktum,Fear
Küçük bir çocuğu döven 50 yaşlarındaki adama çok öfkelendim,Anger
Babamı kaybettiğimde çok üzüldüm.,Sadness
Okumuş cahillerden hiç hoşlanmıyorum,Disgust
Uzun süredir görmediğim kardeşimi görünce çok şaşırdım.,Surprise
"Çoğunlukla huzurlu ve yalnız olduğumda, yapmak istediğim şeyleri yaptığımda,kimseye muhtaç olmadığımda mutlu olurum.",Happy
Sevdiklerime zarar gelmesinden korkarım.,Fear
Yapmak istemediğim bir şeyi yapmak zorunda olduğum zamanlarda öfkelenirim.,Anger
Dedem öldüğünde çok üzülmüştüm.,Sadness
Hoşlanmadığım hareketler yapıldığında yapan insanlardan tiksinirim.,Disgust
Güvendiğim insanların güvenilmez olduklarını gördüğümde çok şaşıracağım.,Surprise
Sportif aktivitelere katılmak beni daha çok mutlu eder.,Happy
Hayatımda kaybettiğim her varlık canımı acıtır.,Sadness
Proje dersinin bittiğine çok sevindim.,Happy
Yurtta arkadaşlarım yokken çok korktum.,Fear
Proje arkadaşlarım beni projede yalnız bırakınca çok öfkelendim.,Anger
Büyük dedem öldüğünde çok üzüldüm.,Sadness
İnsanların yanımda sigara içmesi.,Disgust
Arkadaşlarım sürpriz doğum günü yaptığında çok şaşırdım.,Surprise
Projede 1. olduğumuz zaman,Happy
Köpek kovaladığı zaman,Fear
Proje arkadaşım yapmadığı şeyde yaptığını direttiği zaman,Anger
KAplumbağlarımı istemeden haşlayarak öldürdüğüm zaman,Sadness
Yumurta yerken böyle beyazı cıvık cıvık aktığında,Disgust
Gizli bir şey öğrendiğim zaman,Surprise
liseyi kazandığımda çok mutlu olmuştum,Happy
doktordan genel olarak korkarım,Fear
arkadaşım sinema için söz verip ektiğinde çok öfkelenmiştim,Anger
ilk balığımı kaybettiğimde çok mutlu olmuştum,Happy
biri yere tükürdüğünde tiksinirim,Disgust
yazılım mühendisliği proje notumu duyduğumda oldukça şaşırmıştım,Surprise
lisede basketbol turnuvasında şampiyon olunca çok mutlu oldum.,Happy
evde yalnız kaldığım ilk gece çok korkmuştum.,Fear
okulda hocaların yaptığı haksızlık karşısında çok sinirlenmiştim.,Anger
dedemi kaybettiğimde çok üzülmüştüm.,Sadness
başkasının ter kokusundan çok tiksinirim.,Disgust
fenerbahçe şampiyon olduğunda çok şaşırmıştım.,Surprise
annem ve kardeşim aniden izmir'e geldiğinde çok mutlu oldum.,Happy
Geçen gece odada yalnız kaldım ve sabah ışıklarını görene kadar uyuyamadım.,Fear
aç yatan daha doğrusu açlıktan uyuyamayan insanları düşündükçe fazladan yediğim her şey için çok pişman oluyorum ve o insanlar için çok üzülüyorum,Sadness
oda arkadaşımın sürekli para muhabbeti yapmasına dayanamıyorum.,Anger
hiç beklemediğim bir arkadaşım hiç beklemediğim başka bir arkadaşımla yakınlaştı ve çok şaşırdım.,Surprise
İlk çocuğumu kucağıma alacağım zaman.,Happy
sevdiklerimden ayrıldığımda.,Sadness
İnsanların enayi yerine koyması.,Anger
sevdiğim kız bana abi deyince.,Sadness
kocaman sivilcesi olanın sivilcesi sıkıldığında.,Disgust
Eski sevgilimi görünce şaşırdım,Surprise
sevdiğim insan ile birlikte vakit geçirmek benim en çok haz duyduğum anlardır.,Happy
sevdiğimden ayrı kalma düşüncesi beni her zaman korkutmuştur.,Fear
sözlerimi karşımdaki insana anlatamadığımda öfke duyarım.,Anger
sinirlerime hakim olamayıp çevremdeki insanların kalbini kırdığımda çok pişman oluyorum.,Sadness
Başka birisinin yemek yediği tabaktan yemek yemek bana tiksinç gelir.,Disgust
bacanağım bizi her zaman şaşırtır. Bayramlarda ya da tatil günlerinde kendisinin gelmeyeceğini söyleyip pat kapıda belirmesi beni hep şaşırtır.,Surprise
"memleketime gideceğim günü bilmek, bilete bakmak",Happy
kampüste beni köpekler kovalamıştı .,Fear
yıllardır beraber vakit geçirdiğim arkadaşlarımın beni satmasına öfkeliyim,Anger
bilerek veya bilmeyerek işlediğim günahlar bana üzüntü veriyor,Sadness
kötü niyetli bakan erkeklerden tiksiniyorum,Disgust
hindistan'daki alışkanlıklar,Surprise
Final sınavlarından yüksek notlar alırsam çok mutlu olurum.,Happy
Bir anda elektrik kesildi ve çok korktum,Fear
Staj yapacağımız yeri ayarlamamıza rağmen arkadaşım son dakika başka bir yerde staj ayarladığını öğrendiğimde çok öfkelendim.,Anger
Dedemin ve Anneannemin vefatı beni çok üzdü,Sadness
Arkadaşımın gözümün önünde burnunu karıştırması beni tiksindirdi,Disgust
Babamın bir hafta erkenden eve gelmesine şaşırdım,Surprise
Bilgisayar oynarken çok mutlu oluyorum.,Happy
Sunumlardan önce hep korkmuşumdur.,Fear
İşler kontrolden çıktığında sinirleniyorum.,Anger
Gönderdiğim makale reddedilince çok üzülüyorum.,Sadness
Yemeğimin içinden saç çıkınca iğreniyorum.,Disgust
Gönderdiğim makalede doğrudan kabul edilince çok şaşırıyorum.,Surprise
Hocam proje yapmayı teklif ettiğinde çok mutlu oldum.,Happy
Hayatımda en çok babam hastalanıp bayıldığında korktuğumu hissetmiştim.,Fear
En yakın arkadaşım benden gizlice ödev yaptığında öfkelendim.,Anger
Erkek arkadaşımdan ayrıldığımda veya etrafımdaki sevgililerin ayrıldığını gördüğümde çok üzülüyorum.,Sadness
Başkalarıyla paylaştığım kıyafetlerden tiksinirim.,Disgust
Erkek arkadaşım gelmeyeceğini söyleyip doğum günü partisine geldiğinde çok şaşırmıştım.,Surprise
Güzel bir kitap okumak çok mutlu edici.,Happy
Yapay zekanın dünyayı ele geçirmesi çok korkutucu.,Fear
Çalıştığım kişilerin bitmez tükenmez istekleri beni sinirlendiriyor.,Anger
Kilo veremediğim için üzgünüm.,Sadness
Deneylerimden hep olumsuz sonuç almaktan bıktım.,Anger
Hiç beklemediğim bir anda doğum günümü kutlayınca şaşırdım.,Surprise
Üniversiteyi uzun süre bitirmemi engelleyen dersten geçince çok mutlu olmuştum.,Happy
Arkadaşlarımla beraber otururken aniden kalbimle ilgili problem yaşadığım duygusuna kapılıp hissettiğim ölüyorum duygusundan korktum.,Fear
İş yerimde yaptığım fazla mesai sonrası beni almaya geleceğini söyleyip gelmeyen ve kış günü gece yarısı karlar altında evime yürüdüğümde çok öfkelenmiştim.,Anger
Babamın hayatını kaybetmesi ve onun yokluğunu düşünmek beni çok üzüyor.,Sadness
İnsanların karşısındakine sadece çıkarları doğrultusunda yaklaşmaları beni tiksindiriyor.,Disgust
olaması için her türlü tedbiri almış  olmama rağmen herhangi bir beklentimin en ummadığım bir şekilde gerçekleşmemesi beni çok şaşırtır.,Surprise
Kadıköy'de kupa kaldırdığımızda çok mutlu oldum.,Happy
2005-2006 sezonunu 33. haftasında Hasan Kabze 90+3. dakikada golü atana kadar fener mi şampiyon olacak acaba diye çok korkmuştum.,Fear
Bu sezon Cüneyt Çakır Hasan Ali'nin taçtan çevirdiği topta taçı 6 hakemin hiçbiri vermediğinde çok öfkelendim.,Anger
Açılım süreci diye kandırılan ülkemin bu kadar peşkeş çekilip çözülüm sürecine gelmesine üzüldüm.,Sadness
Bursa'dan gelen gol haberini duyunca çok şaşırdım.,Surprise
beşiktaş şampiyon olduğunda eşim çok sevindi,Happy
ilk ata binişim beni korkuttu,Fear
tedarikçim ürünlerin sevkiyatını yaptığını söylemişti fakat yapmamış,Anger
sevdiklerimin bir gün yanımda olamayacaklarını düşünmek beni üzüyor,Sadness
göz göre göre yalan söylemesinden bıktım,Anger
çok başarısız bir meslektaşımın terfi aldığını duyunca şaşırdım,Surprise
Üniversite'ye başladığımda çok mutlu olmuştum.,Happy
İlk defa arabayla trafiğe çıktığımda korkmuştum.,Fear
Otobüste tacize uğrayan bir kadın görünce adama çok sinirlenmiş ve tepki göstermiştim.,Anger
Ben doğmadan önce vefat eden babam her zaman derin bir yara gibi saklı içimde.,Sadness
Arkadaşım bana yalan söylediğinde tiksinmiştim.,Disgust
Kitabımın arasında para bulunca şaşırmıştım.,Surprise
Sevdiklerimle beraber olmak beni mutlu ediyor.,Happy
Yılandan çok korkarım.,Fear
Kedim halılarıma işediğinde çok kızıyorum.,Anger
Sevdiğim bir insanı kaybetmek beni çok üzüyor.,Sadness
İnsanların yere tükürmesinden tiksinirim.,Disgust
17 senedir görmediğim birinin aramasına çok şaşırdım.,Surprise
Oğlum her zaman mutluluk kaynağım.,Happy
Haksız yere gözaltına alındığımda korkmuştum.,Fear
Haksız yere gözaltına alındığımda çok öfkelenmiştim.,Anger
Arkadaşımın akıl sağlığını kaybetmesi beni üzdü.,Sadness
Yaşama alanımda özgürlüğümü kaybediyor olmamdan hoşlanmıyorum,Anger
Kimi insanlara sanat dersi vermeme çok şaşırdım.,Surprise
Kızlarımın bana gülmesi beni mutlu eder.,Happy
Kızlarımdan birinin karnımda iken doktorun olumsuz şeyler söylemesi beni çok korkutmuştu.,Fear
Dinlenmeyince sinirlenirim.,Anger
Kız kardeşimin benden daha güzel olduğunu söylenmesi beni üzer.,Sadness
Ter kokusundan tiksinirim.,Disgust
Düzenim şaşınca şaşırırım,Surprise
bu üniversiteyi kazandığımda yaşadığım duygu,Happy
yaptığım bir şaka sonrasında arkadaşımın aldığı hal beni çok korkutmuştu,Fear
bir yarışı kaybettiğim zaman,Sadness
dedemin geçirdiği kazayı duyunca çok üzülmüştüm,Sadness
sınıftaki bir arkadaşımın berbat bir espri yapınca,Anger
benden habersiz bana doğum günü partisi hazırlanınca,Surprise
sevdiklerimle beraber olmak,Happy
hayatım boyunca yalnız kalmaktan korkarım,Fear
birinin yapacağını söylediği şeyi yapmamasına öfkelenirim,Anger
sevdiğim birini kaybedince çok üzülürüm,Sadness
annem beni bir anda yurt dışına götürmek için bilet alsa,Surprise
tokluk,Happy
tuvalette kilitli kalmak,Fear
çevremde aptal insanların olmasına öfkelenirim,Anger
çaresiz hissettiğim an üzülürüm,Sadness
pis kokudan tiksinirim,Disgust
Her iki kızımın doğdukları anlar ve başarıları mutlulukların en güzelidir.,Happy
"Yedi sekiz yaşlarında, köyde kuzu otlatırken ayaklarımın arasından geçen kıpkırmızı yılanın korkusu hala aklımdadır.",Fear
Kabataş yalanının ortaya çıkmasına rağmen devam ettirilmesine çok öfkeleniyorum.,Anger
Anamın ölümü kadar derin üzüntü yaşamadım.,Sadness
Her türlü çıkar için söylenen yalanlar ve manevralardan tiksinirim.,Disgust
"Benzer konulu televizyon dizilerinin halk arasında beğeni kazanması, çok izlenir olması beni çok şaşırtıyor.",Surprise
Çocuğum olduğu zaman çok mutlu oldum ki neredeyse bulutlara varacaktım.,Happy
"Ateşin yakıcılığı karşısındaki tepkimden sonra, cehennem alevlerinin daha yakıcı olduğunu düşünmek beni ürpertiyor.",Fear
Bilgisayarımın sürekli takılması karşısında elimdeki fareyi fırlatmamak için kendimi zor tutuyorum. Beni çok öfkelendiriyor.,Anger
Annemin ve babamın beni anlamamaları beni çok üzüyor.,Sadness
İğrenç filmleri izledikten sonra yediğimiz yemeklerin cıvık olması beni çok tiksindiriyor.,Disgust
Anneme çok benzeyen teyzemi ilk gördüğümde annem zannetmiştim.Daha sonra annemi tekrar karşılayınca çok şaşırmıştım.Hayatımda ilk defa teyzemi görüyordum.,Surprise
